"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
1.860526408E2	-1.296865642E-1	6.421865523E-2	-7.369597256E-2	1.623999291E-1
1.860625968E2	2.295651659E-2	1.318746656E-1	-1.922634058E-2	1.352315838E-1
1.860725528E2	1.683976054E-1	1.936496198E-1	1.382482052E-2	2.570001059E-1
1.860825088E2	2.613533735E-1	2.670754790E-1	2.987623215E-2	3.748699596E-1
1.860924658E2	2.954077423E-1	3.304781616E-1	2.970286086E-2	4.442564681E-1
1.861024176E2	2.932272553E-1	3.504919708E-1	3.377735987E-2	4.582223859E-1
1.861123736E2	2.680766284E-1	3.272750676E-1	3.730897978E-2	4.246951949E-1
1.861223296E2	2.216499746E-1	2.595322430E-1	4.073034227E-2	3.437217729E-1
1.861322856E2	1.512967348E-1	1.402588636E-1	5.100295320E-2	2.125195332E-1
1.861422416E2	5.003477633E-2	-1.001117099E-2	6.428873539E-2	8.207766983E-2
1.861521976E2	-5.886746943E-2	-1.729439050E-1	6.665495783E-2	1.944681378E-1
1.861621536E2	-1.560856700E-1	-2.961347401E-1	3.913044557E-2	3.370307292E-1
1.861721096E2	-2.361866385E-1	-3.864049911E-1	-6.893507205E-3	4.529243489E-1
1.861820656E2	-3.117093146E-1	-4.736451507E-1	-4.594216496E-2	5.688700274E-1
1.861920216E2	-3.632641435E-1	-5.847772360E-1	-8.906619996E-2	6.941599539E-1
1.862019786E2	-4.012970328E-1	-7.111864090E-1	-1.244080067E-1	8.260162039E-1
1.862119346E2	-4.437648654E-1	-8.553230762E-1	-1.339301318E-1	9.728525586E-1
1.862218906E2	-4.615331590E-1	-1.032709718E0	-1.522546113E-1	1.141351692E0
1.862318466E2	-4.481776655E-1	-1.249949932E0	-2.003036290E-1	1.342892250E0
1.862418026E2	-4.404968321E-1	-1.541106105E0	-2.599371970E-1	1.623765017E0
1.862517586E2	-4.618071616E-1	-1.732249260E0	-3.113953173E-1	1.819593470E0
1.862617146E2	-5.094650388E-1	-1.745040536E0	-3.623524904E-1	1.853650567E0
1.862716706E2	-5.415257812E-1	-1.506675363E0	-3.683003783E-1	1.642853003E0
1.862816266E2	-5.317229033E-1	-1.066513658E0	-3.300194442E-1	1.236565187E0
1.862915826E2	-4.923890829E-1	-6.555383801E-1	-2.350676209E-1	8.528976276E-1
1.863015396E2	-4.687896073E-1	-4.409499466E-1	-1.342237592E-1	6.574317979E-1
1.863114956E2	-4.818372130E-1	-4.203208089E-1	-1.012926996E-1	6.473769329E-1
1.863214516E2	-5.099769235E-1	-5.202226639E-1	-1.307861060E-1	7.401439644E-1
1.863314076E2	-5.521488786E-1	-5.685819387E-1	-1.664940417E-1	8.098605257E-1
1.863413636E2	-5.897305608E-1	-5.322549939E-1	-1.623519212E-1	8.108240618E-1
1.863513196E2	-5.496186018E-1	-4.013883770E-1	-1.422176361E-1	6.952834621E-1
1.863612756E2	-4.179772735E-1	-8.243215829E-2	-1.249071136E-1	4.439615399E-1
1.863712316E2	-2.280614078E-1	3.289737403E-1	-8.149732649E-2	4.085064770E-1
1.863811876E2	-2.385074645E-2	6.876036525E-1	-3.266625479E-2	6.887922221E-1
1.863911436E2	1.412724257E-1	9.842944145E-1	2.806100622E-2	9.947767653E-1
1.864010996E2	2.398440987E-1	1.259609580E0	9.663298726E-2	1.285876907E0
1.864110566E2	2.778594196E-1	1.403929472E0	1.550411731E-1	1.439535197E0
1.864210126E2	2.480015308E-1	1.410556555E0	1.817148775E-1	1.443674080E0
1.864309686E2	2.914904058E-1	1.465332747E0	1.427317858E-1	1.500846120E0
1.864409246E2	4.216877520E-1	1.403023124E0	1.676271409E-1	1.474582417E0
1.864508806E2	4.549207985E-1	1.116816401E0	1.711252034E-1	1.217996569E0
1.864608366E2	4.653810561E-1	8.140349388E-1	1.663977355E-1	9.523237975E-1
1.864707926E2	3.819276989E-1	5.558553338E-1	1.843455732E-1	6.991617907E-1
1.864807486E2	2.496273071E-1	2.737099528E-1	1.884687692E-1	4.156337422E-1
1.864907046E2	9.979441017E-2	1.066397354E-1	1.558812708E-1	2.136116290E-1
1.865006606E2	-5.075866729E-2	-3.990445286E-2	1.507671624E-1	1.640108074E-1
1.865106176E2	-1.460779905E-1	-2.684705257E-1	1.680039465E-1	3.487700225E-1
1.865205736E2	-1.703679860E-1	-4.054165781E-1	1.469299495E-1	4.636553272E-1
1.865305296E2	-1.006842405E-1	-3.653735518E-1	9.465475380E-2	3.906336789E-1
1.865404856E2	1.391510945E-3	-3.685052693E-1	9.877096862E-2	3.815151033E-1
1.865504416E2	1.541086286E-1	-2.652473152E-1	1.419914067E-1	3.380342693E-1
1.865603976E2	3.176376522E-1	-1.382009536E-1	1.367009878E-1	3.723980957E-1
1.865703536E2	4.740504324E-1	-3.424073383E-2	1.237543076E-1	4.911327407E-1
1.865803096E2	5.711721778E-1	-2.389533445E-2	9.688049555E-2	5.798227954E-1
1.865902656E2	6.259267926E-1	-5.151977018E-2	6.763844937E-2	6.316752301E-1
1.866002216E2	6.265980005E-1	-6.310553849E-2	4.329601675E-2	6.312542343E-1
1.866101776E2	5.855195522E-1	-4.850316420E-2	2.045568079E-2	5.878810576E-1
1.866201346E2	5.055829883E-1	-3.805270791E-2	4.105197266E-3	5.070296039E-1
1.866300906E2	4.074330032E-1	1.064958237E-2	-2.583246306E-2	4.083899874E-1
1.866400466E2	2.969165742E-1	1.149439290E-1	-7.215275615E-2	3.264622170E-1
1.866500026E2	1.746343374E-1	2.098214477E-1	-1.056625098E-1	2.927230051E-1
1.866599586E2	8.986308426E-2	2.874735892E-1	-1.094546020E-1	3.204633338E-1
1.866699146E2	8.737862110E-2	3.727900982E-1	-4.760454968E-2	3.858415139E-1
1.866798706E2	1.252187639E-1	4.165270925E-1	-3.273970447E-3	4.349543384E-1
1.866898266E2	9.534103423E-2	3.674743176E-1	-1.632638834E-2	3.799918918E-1
1.866997826E2	-2.165484428E-2	2.045154124E-1	-7.325369120E-2	2.183153441E-1
1.867097386E2	-1.498429030E-1	-1.462785900E-2	-1.545440108E-1	2.157561612E-1
1.867196956E2	-2.219178379E-1	-1.920706183E-1	-2.174907327E-1	3.652955898E-1
1.867296516E2	-1.909876168E-1	-3.938732445E-1	-2.290840149E-1	4.940565640E-1
1.867396076E2	-1.080788076E-1	-5.583227873E-1	-2.086526155E-1	6.057567808E-1
1.867495636E2	-3.491405025E-2	-6.494241953E-1	-1.783149540E-1	6.743641443E-1
1.867595196E2	9.345519356E-4	-6.938041449E-1	-1.889805794E-1	7.190818620E-1
1.867694756E2	3.884012252E-2	-7.281677127E-1	-2.946084738E-1	7.864673711E-1
1.867794316E2	1.347060315E-2	-6.540513039E-1	-4.124538004E-1	7.733580689E-1
1.867893876E2	-2.981961332E-2	-5.181744695E-1	-5.227355361E-1	7.366453902E-1
1.867993436E2	-6.881983578E-2	-3.145455420E-1	-6.353519559E-1	7.122830727E-1
1.868092996E2	-8.911338449E-2	-9.000406414E-2	-6.619334817E-1	6.739420309E-1
1.868192556E2	-4.667311162E-2	4.105591029E-2	-5.545263290E-1	5.579994773E-1
1.868292126E2	6.236522272E-2	7.420613617E-2	-4.065749347E-1	4.179702731E-1
1.868391686E2	1.982738525E-1	2.557657287E-2	-2.967147231E-1	3.577796928E-1
1.868491246E2	2.982507646E-1	-3.946847096E-2	-2.318382263E-1	3.798160633E-1
1.868590806E2	3.900501132E-1	-9.440001100E-2	-2.148332596E-1	4.551964217E-1
1.868690366E2	4.698024690E-1	-9.668713063E-2	-2.063244730E-1	5.221422692E-1
1.868789926E2	5.530127883E-1	-5.986047909E-2	-1.776014864E-1	5.839081340E-1
1.868889486E2	6.203827262E-1	-9.666270018E-2	-1.569414735E-1	6.471854685E-1
1.868989046E2	5.978433490E-1	-1.777537316E-1	-1.708285064E-1	6.466803210E-1
1.869088606E2	4.949028492E-1	-1.597542316E-1	-1.942014694E-1	5.551256213E-1
1.869188166E2	3.843772709E-1	-1.133075878E-1	-2.192270160E-1	4.567767293E-1
1.869287736E2	3.110471368E-1	-6.925038248E-2	-2.417863905E-1	4.000082442E-1
1.869387296E2	2.688549459E-1	-1.674802043E-2	-2.415287644E-1	3.618005281E-1
1.869486856E2	2.356552035E-1	2.029841393E-2	-1.901500076E-1	3.034838149E-1
1.869586416E2	1.897428036E-1	6.004368886E-2	-9.012974799E-2	2.184741347E-1
1.869685976E2	4.641813040E-2	1.180737019E-1	3.597008297E-3	1.269211581E-1
1.869785536E2	-1.445288509E-1	3.853053227E-2	5.809262395E-2	1.604616578E-1
1.869885096E2	-3.536578417E-1	-2.356528193E-1	2.020116895E-2	4.254576447E-1
1.869984656E2	-5.336063504E-1	-4.297889173E-1	-3.216655459E-3	6.851748664E-1
1.870084216E2	-6.063351035E-1	-4.722229242E-1	2.208736911E-2	7.688462784E-1
1.870183776E2	-5.847088099E-1	-4.704231620E-1	5.680198595E-2	7.526013615E-1
1.870283336E2	-5.499652624E-1	-4.801487625E-1	6.563170254E-2	7.330157872E-1
1.870382906E2	-5.268169641E-1	-4.308044314E-1	2.120159194E-2	6.808656838E-1
1.870482466E2	-5.174911022E-1	-3.051189482E-1	-3.160436451E-2	6.015758051E-1
1.870582026E2	-4.893892407E-1	-1.409020722E-1	-4.020979628E-2	5.108542362E-1
1.870681586E2	-4.173877537E-1	-7.279358804E-2	-5.201452225E-2	4.268687784E-1
1.870781146E2	-3.411284089E-1	-5.934710428E-2	-9.016259015E-2	3.577987742E-1
1.870880706E2	-3.375506997E-1	-7.612821460E-2	-1.121579036E-1	3.637518045E-1
1.870980266E2	-3.484817147E-1	-9.114633501E-2	-1.248031706E-1	3.812125277E-1
1.871079870E2	-3.277575374E-1	-4.846331850E-2	-1.337287426E-1	3.572913001E-1
1.871179430E2	-2.570058107E-1	1.218407787E-2	-1.283545494E-1	2.875331787E-1
1.871278990E2	-1.728097051E-1	7.217817754E-2	-1.257441193E-1	2.255758565E-1
1.871378550E2	-1.108680591E-1	8.309666067E-2	-1.149445772E-1	1.800251021E-1
1.871478120E2	-8.111070096E-2	6.308060884E-2	-7.823210210E-2	1.291447669E-1
1.871577680E2	-6.076577306E-2	2.612659335E-2	-3.560004756E-2	7.511618628E-2
1.871677240E2	-5.746744573E-2	-2.081215382E-2	9.798861109E-3	6.190049066E-2
1.871776800E2	-6.542591751E-2	-7.314430922E-2	3.260640055E-2	1.034109182E-1
1.871876360E2	-8.882366121E-2	-1.276299208E-1	2.995682508E-2	1.583554573E-1
1.871975920E2	-1.213089824E-1	-2.006088197E-1	2.020525746E-2	2.353041015E-1
1.872075480E2	-1.488527209E-1	-3.026012182E-1	-1.526938006E-2	3.375763377E-1
1.872175040E2	-1.732206345E-1	-3.921519518E-1	-5.281264707E-2	4.319464286E-1
1.872274600E2	-2.135081291E-1	-4.821912944E-1	-8.314046264E-2	5.338600024E-1
1.872374160E2	-2.524009049E-1	-5.104185939E-1	-9.709229320E-2	5.776333363E-1
1.872473730E2	-2.298316807E-1	-4.124265015E-1	-9.925345331E-2	4.824618830E-1
1.872573290E2	-1.535627842E-1	-2.103074193E-1	-8.810965717E-2	2.749073498E-1
1.872672850E2	-5.773984268E-2	-4.111599922E-2	-6.111666188E-2	9.359306162E-2
1.872772410E2	3.814165294E-2	4.021002352E-2	-4.397930950E-2	7.075175860E-2
1.872871970E2	9.433116019E-2	5.564277247E-2	-4.650771618E-2	1.189850981E-1
1.872971530E2	9.188371897E-2	1.835255697E-2	-5.366124213E-2	1.079766783E-1
1.873071090E2	7.150813937E-2	-3.044241294E-2	-5.683147162E-2	9.628068689E-2
1.873170650E2	4.735235497E-2	-6.565980613E-2	-4.847347364E-2	9.435641637E-2
1.873270210E2	4.083240405E-2	-7.306898385E-2	-3.010458685E-2	8.895306499E-2
1.873369770E2	3.169919178E-2	-7.464192808E-2	-3.069397993E-2	8.670857276E-2
1.873469330E2	3.464038670E-2	-6.373707950E-2	-4.306809232E-2	8.436369047E-2
1.873568900E2	2.518531680E-2	-3.597585484E-2	-4.952325672E-2	6.618999373E-2
1.873668460E2	-1.186370384E-3	-2.182461694E-2	-4.757275805E-2	5.235349738E-2
1.873768020E2	-4.904856440E-3	-2.837437019E-2	-5.276472121E-2	6.011055070E-2
1.873867580E2	7.731310092E-3	-5.041389540E-2	-5.326113477E-2	7.374335551E-2
1.873967140E2	3.935349733E-2	-1.722119562E-2	-5.203832686E-2	6.747780963E-2
1.874066700E2	7.790621370E-2	3.906391561E-2	-4.823666438E-2	9.960995646E-2
1.874166260E2	1.428711861E-1	9.889824688E-2	-3.313560411E-2	1.768926435E-1
1.874265820E2	1.136666909E-1	3.059249222E-1	2.218198217E-2	3.271119304E-1
1.874365380E2	-4.920251667E-3	3.916781545E-1	7.479795814E-2	3.987865596E-1
1.874464940E2	-9.249138087E-2	3.202907741E-1	4.809870571E-2	3.368298101E-1
1.874564510E2	-1.405113786E-1	2.074960470E-1	3.856352344E-2	2.535452670E-1
1.874664070E2	-1.566195041E-1	1.889481992E-1	6.695814431E-2	2.543904167E-1
1.874763630E2	-1.478566527E-1	1.535283178E-1	7.073919475E-2	2.245808714E-1
1.874863190E2	-1.401697099E-1	1.059224606E-1	4.529589042E-2	1.814354787E-1
1.874962750E2	-1.356179565E-1	8.509588242E-2	3.770847106E-4	1.601052202E-1
1.875062310E2	-1.174501479E-1	7.419423014E-2	-3.986461088E-2	1.445285723E-1
1.875161870E2	-8.125895262E-2	6.169446558E-2	-7.056205720E-2	1.240492982E-1
1.875261430E2	-3.509943932E-2	4.020275548E-2	-8.099845052E-2	9.699990297E-2
1.875360990E2	1.694537327E-2	4.200500995E-2	-8.198168129E-2	9.366195921E-2
1.875460550E2	7.884947956E-2	6.297980249E-2	-7.115779817E-2	1.234792622E-1
1.875560110E2	1.259822845E-1	9.421366453E-2	-5.501902848E-2	1.666578654E-1
1.875659680E2	1.360064298E-1	1.092091277E-1	-3.781048208E-2	1.784769315E-1
1.875759240E2	1.174925342E-1	8.665646613E-2	-3.713864461E-2	1.506423501E-1
1.875858800E2	7.878562063E-2	3.520566039E-3	-3.497722372E-2	8.627267576E-2
1.875958360E2	3.120073490E-2	-9.137800336E-2	-2.276987582E-2	9.920631331E-2
1.876057920E2	-2.063077129E-2	-1.540490985E-1	-1.546109468E-2	1.561915456E-1
1.876157480E2	-9.198003262E-2	-1.793214083E-1	-2.644268610E-2	2.032626614E-1
1.876257040E2	-1.460057199E-1	-1.875487119E-1	-5.543998256E-2	2.440610195E-1
1.876356600E2	-1.702877283E-1	-2.340262532E-1	-8.374468237E-2	3.012961491E-1
1.876456160E2	-1.562717706E-1	-2.157146186E-1	-8.850588650E-2	2.806901404E-1
1.876555720E2	-1.025239378E-1	-6.855721772E-2	-7.953691483E-2	1.467561609E-1
1.876655280E2	-3.193365410E-2	9.820992500E-2	-5.043415725E-2	1.149284641E-1
1.876754850E2	1.307746302E-2	1.642437577E-1	-2.902868390E-2	1.673012148E-1
1.876854410E2	1.118901651E-2	1.514808238E-1	-1.380765252E-2	1.525197867E-1
1.876953970E2	-1.385496929E-2	1.016962826E-1	2.619082341E-3	1.026691466E-1
1.877053530E2	-2.000687085E-2	7.783105131E-3	-5.845970009E-5	2.146753419E-2
1.877153090E2	6.863668095E-3	-9.940149635E-2	1.594428718E-2	1.009058359E-1
1.877252650E2	5.379868671E-2	-1.675496548E-1	3.806956112E-2	1.800457637E-1
1.877352210E2	7.261464745E-2	-1.998345703E-1	5.597929284E-2	2.198645577E-1
1.877451770E2	5.359888077E-2	-1.948443353E-1	6.037350744E-2	2.109078363E-1
1.877551330E2	1.404238306E-2	-1.554931998E-1	4.834125191E-2	1.634386746E-1
1.877650890E2	-3.362439340E-3	-1.022462174E-1	3.121073358E-2	1.069565560E-1
1.877750460E2	7.829029113E-3	-5.417641625E-2	7.334875409E-3	5.522841815E-2
1.877850020E2	2.434195764E-2	-1.339782588E-2	-7.101055700E-3	2.867852214E-2
1.877949580E2	3.175932541E-2	6.423111074E-3	-1.211223193E-2	3.459215618E-2
1.878049140E2	1.044924092E-2	1.754979789E-2	-2.132197469E-2	2.952640592E-2
1.878148700E2	-9.840850718E-3	4.203540087E-2	-4.522370547E-2	6.252200257E-2
1.878248260E2	-2.337127924E-3	8.855789155E-2	-4.873162135E-2	1.011075331E-1
1.878347820E2	9.871589020E-3	1.248781756E-1	-3.127751499E-2	1.291134770E-1
1.878447380E2	3.705926612E-2	1.630114466E-1	-2.763830498E-2	1.694402456E-1
1.878546940E2	7.357654721E-2	1.641242206E-1	-1.326485351E-2	1.803502826E-1
1.878646500E2	3.187411278E-2	1.620679945E-1	5.774617195E-3	1.652735312E-1
1.878746060E2	-3.499887884E-2	1.758350283E-1	4.134573042E-3	1.793320200E-1
1.878845630E2	-8.470065892E-2	1.455929726E-1	-3.252437338E-2	1.715498475E-1
1.878945190E2	-9.536638856E-2	1.182082966E-1	-3.184068203E-2	1.551830483E-1
1.879044750E2	-5.553668365E-2	1.251839101E-1	-1.337592117E-2	1.376017800E-1
1.879144310E2	5.162204616E-4	1.130813658E-1	1.047186740E-2	1.135663761E-1
1.879243870E2	2.843760140E-2	1.146811247E-1	1.192515437E-2	1.187546498E-1
1.879343430E2	1.038235612E-2	9.900317341E-2	9.001635946E-3	9.995224417E-2
1.879442990E2	-2.286055125E-2	9.771047533E-2	1.978291012E-2	1.022805227E-1
1.879542550E2	-5.081626400E-2	1.039745733E-1	1.500198059E-2	1.166964610E-1
1.879642110E2	-6.656753272E-2	9.821202606E-2	6.469478365E-3	1.188221050E-1
1.879741670E2	-7.893354446E-2	8.034411818E-2	4.763820209E-3	1.127314319E-1
1.879841230E2	-8.050534129E-2	5.384832993E-2	-1.277362742E-2	9.769297912E-2
1.879940800E2	-7.383161783E-2	1.584443450E-2	-2.244344540E-2	7.877729456E-2
1.880040360E2	-4.620478675E-2	1.908603497E-2	-1.837227121E-2	5.326067403E-2
1.880139920E2	-7.690027356E-3	1.185967401E-2	-1.449663565E-2	2.024699566E-2
1.880239480E2	3.027226776E-2	-2.313799039E-2	-2.142831124E-2	4.371440629E-2
1.880339040E2	5.108310282E-2	-5.850721151E-2	-3.565919027E-2	8.546434954E-2
1.880438600E2	6.933986396E-2	-3.677129373E-2	-3.140265867E-2	8.453562413E-2
1.880538160E2	7.256456465E-2	3.571026959E-3	-3.008711711E-2	7.863588806E-2
1.880637720E2	3.206907213E-2	3.211532161E-2	-2.511366270E-2	5.187017759E-2
1.880737280E2	-2.149123885E-2	9.534230456E-3	-2.324764617E-2	3.306399779E-2
1.880836840E2	-7.531212270E-2	-4.196571186E-2	-2.517604083E-2	8.981575491E-2
1.880936410E2	-1.172594950E-1	-5.940376967E-2	-1.903452538E-2	1.328190881E-1
1.881035970E2	-1.516744643E-1	-6.152764335E-2	-2.206600271E-2	1.651596274E-1
1.881135530E2	-1.744922400E-1	-8.240555227E-2	-3.368696943E-2	1.958903488E-1
1.881235090E2	-1.786286682E-1	-9.537700564E-2	-3.129918128E-2	2.049014716E-1
1.881334650E2	-1.660243571E-1	-9.192010015E-2	-2.492519654E-2	1.914018218E-1
1.881434210E2	-1.428942680E-1	-7.195357978E-2	-1.512449700E-2	1.607010886E-1
1.881533770E2	-1.189848930E-1	-4.393636808E-2	-1.179361437E-2	1.273848442E-1
1.881633330E2	-8.481600136E-2	7.394938730E-4	-1.936178468E-2	8.700103243E-2
1.881732890E2	-5.503565446E-2	4.722389579E-2	-4.400772974E-2	8.482747121E-2
1.881832450E2	-3.822817653E-2	8.452545851E-2	-7.320635766E-2	1.181740979E-1
1.881932010E2	-3.050371259E-2	1.143755838E-1	-8.203175664E-2	1.440189562E-1
1.882031580E2	-1.228849031E-2	1.248215660E-1	-8.174733073E-2	1.497132473E-1
1.882131140E2	2.336551249E-2	1.332537234E-1	-6.512462348E-2	1.501456578E-1
1.882230700E2	6.960012019E-2	1.675792038E-1	-4.584067687E-2	1.871585797E-1
1.882330260E2	1.140349880E-1	2.356591970E-1	-1.469544601E-2	2.622121121E-1
1.882429820E2	1.552015990E-1	3.133846223E-1	2.188679948E-2	3.503947629E-1
1.882529380E2	2.018339783E-1	3.875942826E-1	3.363136202E-2	4.382891183E-1
1.882628940E2	2.377957106E-1	4.707994163E-1	4.338013008E-2	5.292265357E-1
1.882728500E2	2.683936954E-1	5.439791679E-1	5.961873382E-2	6.095103808E-1
1.882828060E2	3.096228838E-1	5.659158826E-1	6.457247585E-2	6.483029546E-1
1.882927620E2	3.503578007E-1	5.787464380E-1	6.372446567E-2	6.795283920E-1
1.883027190E2	3.771074116E-1	6.215876341E-1	9.963186830E-2	7.338308360E-1
1.883126750E2	4.055688381E-1	6.974810958E-1	1.451373547E-1	8.197748552E-1
1.883226310E2	4.347467124E-1	7.153490782E-1	1.466793269E-1	8.498492999E-1
1.883325870E2	4.520213306E-1	6.562990546E-1	1.581295431E-1	8.124387268E-1
1.883425430E2	4.597101510E-1	5.189097524E-1	1.719848961E-1	7.142685479E-1
1.883524990E2	4.223005772E-1	3.051693439E-1	1.705612391E-1	5.482310118E-1
1.883624550E2	3.190125525E-1	1.631818563E-1	1.731876582E-1	3.979840346E-1
1.883724110E2	1.889554113E-1	1.741379313E-2	1.976295710E-1	2.739796251E-1
1.883823670E2	1.040599570E-1	-1.821501851E-1	1.760084331E-1	2.738359602E-1
1.883923230E2	3.046375141E-2	-2.581715286E-1	1.034734100E-1	2.797987221E-1
1.884022790E2	-5.189077929E-2	-2.112466395E-1	6.558834761E-2	2.271995313E-1
1.884122350E2	-1.019152999E-1	-1.645622104E-1	3.911008686E-2	1.974767033E-1
1.884221920E2	-1.249559075E-1	-1.105948389E-1	2.676180564E-2	1.690011581E-1
1.884321480E2	-1.304967701E-1	-5.342491344E-2	1.070971321E-2	1.414154389E-1
1.884421040E2	-1.305846572E-1	2.194254100E-2	-1.179106813E-2	1.329392985E-1
1.884520600E2	-1.354953945E-1	1.085302159E-1	-4.972827807E-2	1.805843607E-1
1.884620160E2	-1.413138658E-1	1.867829561E-1	-8.035755903E-2	2.476182922E-1
1.884719720E2	-1.394473612E-1	2.259322554E-1	-1.037001163E-1	2.850344974E-1
1.884819280E2	-1.446354687E-1	1.742038131E-1	-1.141210645E-1	2.535547370E-1
1.884918840E2	-1.668551266E-1	5.455709249E-2	-1.316778064E-1	2.194451055E-1
1.885018400E2	-2.065186501E-1	-1.235551164E-1	-1.696656644E-1	2.944524703E-1
1.885117960E2	-2.466360182E-1	-3.506262004E-1	-2.006376237E-1	4.733112231E-1
1.885217530E2	-2.843072414E-1	-5.724829435E-1	-1.992368102E-1	6.695241853E-1
1.885317090E2	-3.212935627E-1	-7.517309785E-1	-1.908170879E-1	8.394880454E-1
1.885416650E2	-3.318647146E-1	-8.727774620E-1	-1.875115633E-1	9.523839947E-1
1.885516210E2	-3.064651191E-1	-8.928303719E-1	-1.865903437E-1	9.622280907E-1
1.885615770E2	-2.608355880E-1	-8.238976598E-1	-1.762418449E-1	8.819885179E-1
1.885715330E2	-1.972261369E-1	-6.996457577E-1	-1.686108261E-1	7.462117300E-1
1.885814890E2	-1.373921037E-1	-5.273403525E-1	-1.547988653E-1	5.665043038E-1
1.885914450E2	-8.257656544E-2	-3.536869884E-1	-1.294055730E-1	3.855634542E-1
1.886014010E2	-2.800946310E-2	-2.061454505E-1	-1.052744091E-1	2.331591259E-1
1.886113570E2	7.651911117E-3	-4.827849567E-2	-7.518794388E-2	8.968049839E-2
1.886213130E2	1.325227134E-2	1.647432297E-1	-3.857640550E-2	1.697176877E-1
1.886312700E2	1.412088796E-2	3.758218884E-1	2.024553344E-2	3.766316144E-1
1.886412260E2	7.587621454E-3	5.419810414E-1	9.227498621E-2	5.498324239E-1
1.886511820E2	3.785827011E-2	7.596977949E-1	1.447660029E-1	7.742939906E-1
1.886611380E2	1.790795773E-1	1.049632430E0	1.711267680E-1	1.078462843E0
1.886710940E2	1.808299571E-1	9.803906679E-1	9.870120883E-2	1.001802008E0
1.886810500E2	1.707536131E-1	7.661198974E-1	-1.701952890E-2	7.851026416E-1
1.886910060E2	1.156549007E-1	6.431592107E-1	-3.865708783E-2	6.546175958E-1
1.887009620E2	5.251401663E-2	5.482625365E-1	-1.000760123E-2	5.508626716E-1
1.887109180E2	-1.871194690E-2	5.008193851E-1	9.145552292E-3	5.012522664E-1
1.887208740E2	-2.231067419E-2	3.968202472E-1	2.834508009E-2	3.984564196E-1
1.887308300E2	3.195033595E-2	3.011747599E-1	3.569580987E-2	3.049610644E-1
1.887407870E2	8.146516234E-2	2.109372914E-1	8.416747302E-2	2.412784223E-1
1.887507430E2	7.198733091E-2	1.195487082E-1	1.856319010E-1	2.322353809E-1
1.887606990E2	2.863319963E-2	-6.887339801E-2	2.073475868E-1	2.203552287E-1
1.887706550E2	-2.364568226E-2	-2.760848701E-1	1.655379087E-1	3.227766612E-1
1.887806110E2	-7.102970779E-2	-3.935990036E-1	1.333448142E-1	4.215996139E-1
1.887905670E2	-1.021474153E-1	-4.282472432E-1	1.033155397E-1	4.522210703E-1
1.888005230E2	-1.269331872E-1	-3.948631883E-1	6.854584813E-2	4.203897058E-1
1.888104790E2	-1.375679672E-1	-3.146839440E-1	4.662133753E-2	3.465897854E-1
1.888204350E2	-1.261834949E-1	-2.109817863E-1	2.049492672E-2	2.466893401E-1
1.888303910E2	-1.006388813E-1	-9.776403010E-2	-2.334418893E-2	1.422355130E-1
1.888403480E2	-7.553991675E-2	4.801661521E-2	-4.163451493E-2	9.871832248E-2
1.888503040E2	-3.192315996E-2	2.149442732E-1	-6.661289185E-2	2.272826568E-1
1.888602600E2	6.150191650E-3	3.404494524E-1	-7.966797054E-2	3.497007864E-1
1.888702160E2	8.716017008E-3	3.731875718E-1	-1.061917990E-1	3.881000269E-1
1.888801720E2	-4.221161082E-2	2.816901505E-1	-1.566472352E-1	3.250684809E-1
1.888901280E2	-1.472897679E-1	6.602295488E-2	-2.128825039E-1	2.671558847E-1
1.889000840E2	-2.615332305E-1	-1.798422039E-1	-2.419290692E-1	3.990896183E-1
1.889100400E2	-3.513256013E-1	-4.322684705E-1	-2.471270710E-1	6.093910879E-1
1.889199960E2	-4.145884514E-1	-6.496405005E-1	-2.439411283E-1	8.083462365E-1
1.889299520E2	-4.594308734E-1	-8.211305141E-1	-2.417834103E-1	9.714892002E-1
1.889399080E2	-4.643377364E-1	-8.965579271E-1	-2.306284904E-1	1.035671353E0
1.889498650E2	-4.288104773E-1	-8.514119983E-1	-2.187750489E-1	9.780814579E-1
1.889598210E2	-3.713229597E-1	-7.518880963E-1	-2.104476094E-1	8.645835102E-1
1.889697770E2	-3.143658638E-1	-6.261496544E-1	-2.083962560E-1	7.309707829E-1
1.889797330E2	-2.699193060E-1	-5.108371377E-1	-1.964767426E-1	6.102574239E-1
1.889896890E2	-2.482670844E-1	-4.268722534E-1	-1.711402535E-1	5.226331910E-1
1.889996450E2	-2.258107662E-1	-3.472687900E-1	-1.506493539E-1	4.407735728E-1
1.890096010E2	-1.813968867E-1	-2.434659302E-1	-1.286124736E-1	3.297296742E-1
1.890195570E2	-1.260100603E-1	-1.169628501E-1	-1.008050889E-1	1.993000490E-1
1.890295130E2	-6.328941137E-2	-9.604262188E-3	-6.924957037E-2	9.430426522E-2
1.890394690E2	-1.905883104E-2	7.279687375E-2	-4.718634859E-2	8.882102995E-2
1.890494250E2	-4.219450057E-3	1.467194706E-1	-2.655094862E-2	1.491621926E-1
1.890593820E2	-2.101733908E-2	1.884480119E-1	-2.001874708E-2	1.906702178E-1
1.890693380E2	-5.263761804E-2	1.961462200E-1	-3.866055235E-2	2.067333953E-1
1.890792940E2	-6.286362559E-2	1.958809644E-1	-5.193694308E-2	2.121759498E-1
