"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
1.046518355E2	-8.259097114E-3	-2.079622634E-2	1.429152489E-1	1.446563655E-1
1.046617915E2	-5.690918863E-2	-6.712898146E-3	1.496631652E-1	1.602584842E-1
1.046717465E2	-8.234423399E-2	6.072505191E-2	1.579382718E-1	1.881823650E-1
1.046817025E2	-8.930201083E-2	1.696872264E-1	1.564261317E-1	2.474626005E-1
1.046916585E2	-1.179452315E-1	2.518828511E-1	1.481820047E-1	3.151411665E-1
1.047016145E2	-1.674997360E-1	2.795142233E-1	1.341487318E-1	3.523921748E-1
1.047115705E2	-1.982367635E-1	3.130894005E-1	1.145756245E-1	3.878793122E-1
1.047215265E2	-1.781282872E-1	3.131655753E-1	8.130288869E-2	3.693406611E-1
1.047314825E2	-1.103594229E-1	2.570137978E-1	4.239647463E-2	2.829006107E-1
1.047414375E2	5.461718887E-3	1.781384051E-1	2.807479352E-2	1.804198320E-1
1.047513935E2	1.504687667E-1	6.833083928E-2	4.907931387E-2	1.723912190E-1
1.047613495E2	2.865483165E-1	-6.769704074E-2	7.839778811E-2	3.046949953E-1
1.047713055E2	4.172553718E-1	-1.673911214E-1	1.039876193E-1	4.614490847E-1
1.047812615E2	5.228507519E-1	-1.850049943E-1	1.142455861E-1	5.662612565E-1
1.047912175E2	5.974579453E-1	-1.325501949E-1	1.100435778E-1	6.217999193E-1
1.048011735E2	6.380807757E-1	-1.024918631E-3	1.035523936E-1	6.464295979E-1
1.048111285E2	7.164160609E-1	3.698031902E-1	1.148546785E-1	8.143696759E-1
1.048210845E2	9.025589824E-1	4.116896391E-1	1.290554553E-1	1.000378122E0
1.048310405E2	1.102976918E0	3.920840621E-1	7.650753111E-2	1.173090532E0
1.048409965E2	1.262826562E0	2.936975658E-1	8.292798884E-4	1.296529935E0
1.048509525E2	1.354043841E0	8.385126293E-2	-1.009206101E-1	1.360386242E0
1.048609085E2	1.361125946E0	-1.363040060E-1	-2.216824442E-1	1.385779827E0
1.048708645E2	1.305814147E0	-2.657359242E-1	-2.643367946E-1	1.358543378E0
1.048808195E2	1.163259387E0	-3.677469790E-1	-2.537784278E-1	1.246119470E0
1.048907755E2	9.774609208E-1	-3.184528947E-1	-1.652626097E-1	1.041227078E0
1.049007315E2	7.352524996E-1	-2.493750155E-1	-5.067317188E-2	7.780436407E-1
1.049106875E2	4.612998664E-1	-1.785304695E-1	2.903368324E-2	4.954933401E-1
1.049206435E2	1.902412176E-1	-1.486063898E-1	5.602535233E-2	2.478193295E-1
1.049305995E2	-4.405039549E-2	-1.523306668E-1	4.654981196E-2	1.652632881E-1
1.049405555E2	-2.481039315E-1	-1.463020742E-1	3.060253710E-2	2.896487063E-1
1.049505105E2	-4.103474319E-1	-1.582572013E-1	3.909123689E-2	4.415410303E-1
1.049604665E2	-5.209900141E-1	-1.797156334E-1	5.860874429E-2	5.542231397E-1
1.049704225E2	-5.802301764E-1	-1.921122670E-1	7.679069787E-2	6.160121688E-1
1.049803785E2	-5.925723314E-1	-1.824617684E-1	8.762363344E-2	6.261886026E-1
1.049903345E2	-5.738331676E-1	-1.801547557E-1	8.390671015E-2	6.072730656E-1
1.050002905E2	-5.579114556E-1	-1.846661568E-1	5.434456095E-2	5.901865070E-1
1.050102455E2	-5.396896005E-1	-1.717758477E-1	6.452802103E-3	5.664039595E-1
1.050202015E2	-5.128849149E-1	-9.725659341E-2	-4.568816349E-2	5.240202183E-1
1.050301575E2	-4.347550273E-1	1.645015366E-2	-9.812413901E-2	4.459942690E-1
1.050401135E2	-3.245076239E-1	4.061727598E-2	-1.539213657E-1	3.614508928E-1
1.050500695E2	-2.131853402E-1	-6.347433478E-2	-2.125853151E-1	3.076840858E-1
1.050600255E2	-1.127921492E-1	-1.898051053E-1	-2.248619646E-1	3.151363991E-1
1.050699815E2	-2.088321187E-2	-2.556469440E-1	-2.078263611E-1	3.301261348E-1
1.050799365E2	3.673774004E-2	-2.666668296E-1	-1.877384037E-1	3.281867879E-1
1.050898925E2	7.122216374E-2	-2.416839600E-1	-1.667979807E-1	3.021676678E-1
1.050998485E2	8.095654845E-2	-1.965122223E-1	-1.441320777E-1	2.567977260E-1
1.051098045E2	8.056776226E-2	-1.242695898E-1	-1.142152026E-1	1.870272915E-1
1.051197605E2	7.190796733E-2	-6.081019342E-2	-9.250937402E-2	1.320099226E-1
1.051297165E2	6.389313191E-2	-4.383757338E-2	-8.473881334E-2	1.148247867E-1
1.051396715E2	7.148660719E-2	-5.878562853E-2	-6.746608019E-2	1.145327774E-1
1.051496275E2	1.148635522E-1	-3.598103672E-2	-3.893676400E-2	1.265082693E-1
1.051595835E2	3.098170757E-1	1.572880298E-1	-7.909402996E-2	3.563453526E-1
1.051695395E2	4.565807283E-1	1.169573218E-1	-1.014557555E-1	4.821184988E-1
1.051794955E2	5.113865137E-1	-4.308214784E-2	-9.846982360E-2	5.225596081E-1
1.051894515E2	4.754605889E-1	-1.636588126E-1	-6.558489799E-2	5.070979762E-1
1.051994075E2	3.916043043E-1	-1.742374152E-1	-7.924797013E-3	4.286903433E-1
1.052093625E2	2.753198147E-1	-1.279520690E-1	2.779874764E-2	3.048696487E-1
1.052193185E2	1.583596468E-1	-9.358264506E-2	3.210694343E-2	1.867253197E-1
1.052292745E2	5.956723168E-2	-8.656129986E-2	1.667762734E-2	1.063919968E-1
1.052392305E2	-2.014704049E-2	-8.082965016E-2	-1.300574630E-3	8.331282663E-2
1.052491865E2	-8.381031454E-2	-6.560098380E-2	-7.196759339E-3	1.066745107E-1
1.052591425E2	-1.396932751E-1	-3.086111136E-2	-3.032906912E-3	1.430937379E-1
1.052690985E2	-1.670950204E-1	2.056935430E-2	5.951952655E-3	1.684614790E-1
1.052790535E2	-1.694191694E-1	3.607081622E-2	5.868861917E-3	1.733159032E-1
1.052890095E2	-1.562988013E-1	2.151133306E-2	1.067890436E-3	1.577757685E-1
1.052989655E2	-1.353887320E-1	1.350906678E-2	-8.792142035E-5	1.360610575E-1
1.053089215E2	-1.214566752E-1	1.239479892E-2	4.955839366E-3	1.221880327E-1
1.053188775E2	-1.212098002E-1	4.627691116E-3	1.204410940E-2	1.218945929E-1
1.053288335E2	-1.244142056E-1	1.224062871E-3	2.410056815E-2	1.267329091E-1
1.053387895E2	-1.284763217E-1	-4.140608944E-3	4.025530443E-2	1.346989214E-1
1.053487445E2	-1.442882717E-1	-5.706477910E-3	4.696945474E-2	1.518479467E-1
1.053587005E2	-1.788843274E-1	-9.410401806E-3	5.519675836E-2	1.874428990E-1
1.053686565E2	-2.085774243E-1	-2.125751413E-2	7.194671780E-2	2.216590942E-1
1.053786125E2	-2.262970209E-1	-1.618978567E-2	8.676294982E-2	2.428996918E-1
1.053885685E2	-2.184135020E-1	1.389915310E-2	9.034508467E-2	2.367696742E-1
1.053985245E2	-1.935377121E-1	6.966148317E-2	7.864554971E-2	2.202151011E-1
1.054084795E2	-1.436287016E-1	1.526070982E-1	5.203896761E-2	2.159309716E-1
1.054184355E2	-7.465523481E-2	2.034982443E-1	1.504179928E-2	2.172813734E-1
1.054283915E2	-2.072962746E-2	1.680627912E-1	-1.280485932E-2	1.698198565E-1
1.054383475E2	4.675365053E-4	1.114684865E-1	-1.932960376E-2	1.131329998E-1
1.054483035E2	-1.832949370E-2	7.793834060E-2	-5.135819316E-3	8.022924601E-2
1.054582595E2	-7.008749247E-2	7.260482758E-2	2.327478305E-2	1.035636670E-1
1.054682155E2	-1.393456608E-1	7.324829698E-2	5.212868005E-2	1.658310148E-1
1.054781705E2	-1.957974732E-1	7.172923535E-2	6.706315279E-2	2.190415490E-1
1.054881265E2	-2.308586985E-1	5.881832168E-2	5.543233454E-2	2.445977869E-1
1.054980825E2	-2.243182510E-1	4.923653603E-2	3.205004707E-2	2.318838497E-1
1.055080385E2	-1.599304080E-1	1.021478921E-1	8.755153976E-3	1.899699450E-1
1.055179945E2	-9.660921246E-2	1.357436776E-1	-1.521595847E-2	1.673057421E-1
1.055279505E2	-6.503921747E-2	9.662774950E-2	-3.081430309E-2	1.204846175E-1
1.055379065E2	-4.602238908E-2	6.470843405E-2	-3.277625516E-2	8.590415960E-2
1.055478615E2	-4.370281473E-3	8.854452521E-2	-2.685577981E-2	9.263080057E-2
1.055578175E2	7.323742658E-2	1.339905709E-1	-9.981191717E-3	1.530255467E-1
1.055677735E2	1.651881337E-1	1.441612393E-1	1.060917974E-2	2.195042986E-1
1.055777295E2	2.476947159E-1	1.274538934E-1	4.218787700E-2	2.817392131E-1
1.055876855E2	3.275396228E-1	7.000681758E-2	8.185612410E-2	3.447949884E-1
1.055976415E2	3.846037090E-1	-9.380315244E-2	1.164175645E-1	4.126403927E-1
1.056075975E2	4.106613398E-1	-2.974113226E-1	1.340652257E-1	5.244708910E-1
1.056175525E2	4.252187014E-1	-4.569218755E-1	1.235744953E-1	6.362854707E-1
1.056275085E2	4.460834563E-1	-5.076393485E-1	9.620266408E-2	6.826002569E-1
1.056374645E2	4.893400967E-1	-4.943458736E-1	5.369967595E-2	6.976497891E-1
1.056474208E2	4.890127182E-1	-5.475153327E-1	2.823381126E-2	7.346452383E-1
1.056573768E2	3.622270823E-1	-8.028289080E-1	-7.329509594E-3	8.807930723E-1
1.056673328E2	1.860324889E-1	-9.804185629E-1	-1.683766544E-1	1.012017462E0
1.056772888E2	1.577033848E-1	-8.331891298E-1	-3.081960678E-1	9.022523482E-1
1.056872438E2	2.052372694E-1	-6.026107073E-1	-3.214190900E-1	7.131425052E-1
1.056971998E2	2.747007906E-1	-3.203973770E-1	-2.285895497E-1	4.799668591E-1
1.057071558E2	2.823868692E-1	-7.683393359E-2	-8.224330842E-2	3.039897351E-1
1.057171118E2	1.990347058E-1	1.036602110E-1	6.864101440E-2	2.346739063E-1
1.057270678E2	3.403225541E-2	1.735679656E-1	1.894670874E-1	2.591945414E-1
1.057370238E2	-2.042407691E-1	1.757088900E-1	2.759876251E-1	3.856903875E-1
1.057469788E2	-4.420362413E-1	1.709909290E-1	3.144791126E-1	5.687978979E-1
1.057569348E2	-6.202254295E-1	2.408480346E-1	2.747370303E-1	7.198387285E-1
1.057668908E2	-6.858348250E-1	3.860799968E-1	1.711573303E-1	8.054328047E-1
1.057768468E2	-6.842371821E-1	4.894684255E-1	7.055908442E-2	8.442383819E-1
1.057868028E2	-6.738113165E-1	4.929497838E-1	6.449820939E-3	8.349028565E-1
1.057967588E2	-6.371122003E-1	4.167871177E-1	6.868469529E-3	7.613610399E-1
1.058067148E2	-5.521527529E-1	3.519836664E-1	3.393672407E-2	6.556804597E-1
1.058166698E2	-4.360365272E-1	2.761719823E-1	5.922530219E-2	5.195252191E-1
1.058266258E2	-2.889842391E-1	1.384432763E-1	7.486496121E-2	3.290641178E-1
1.058365818E2	-1.287873685E-1	-4.088039696E-2	8.089516312E-2	1.574846677E-1
1.058465378E2	1.532414742E-2	-1.903088987E-1	9.206268191E-2	2.119618924E-1
1.058564938E2	1.245092228E-1	-2.737654150E-1	1.038687453E-1	3.181803973E-1
1.058664498E2	1.683962643E-1	-2.797633410E-1	9.162313491E-2	3.391454373E-1
1.058764058E2	1.577774286E-1	-2.196518183E-1	5.992459506E-2	2.770046847E-1
1.058863608E2	1.079508662E-1	-1.167416647E-1	2.269322984E-2	1.606144093E-1
1.058963168E2	2.632098459E-2	-2.117093280E-2	-1.994806807E-3	3.383758087E-2
1.059062728E2	-3.232441843E-2	6.670873612E-2	-2.799978247E-3	7.418061323E-2
1.059162288E2	-4.666154832E-2	1.702343225E-1	-1.294022985E-2	1.769872148E-1
1.059261848E2	-2.881675772E-2	2.362672538E-1	-3.707377985E-2	2.408881190E-1
1.059361408E2	2.576053608E-3	2.495311350E-1	-6.807590276E-2	2.586633950E-1
1.059460968E2	3.805015981E-2	2.483462840E-1	-9.816616029E-2	2.697411472E-1
1.059560518E2	5.484085530E-2	2.136120051E-1	-1.073231772E-1	2.452669413E-1
1.059660078E2	5.089797825E-2	1.576500535E-1	-1.078051105E-1	1.976514240E-1
1.059759638E2	4.356629774E-2	1.160022169E-1	-1.050175801E-1	1.624291500E-1
1.059859198E2	2.275161259E-2	9.332776815E-2	-8.695787191E-2	1.295738387E-1
1.059958758E2	-1.362876594E-2	5.883557349E-2	-5.975661427E-2	8.496011369E-2
1.060058318E2	-5.208366737E-2	9.783338755E-3	-1.872457191E-2	5.620526414E-2
1.060157878E2	-8.642033488E-2	-3.231723979E-2	2.008460835E-2	9.442600150E-2
1.060257428E2	-1.110863313E-1	-4.776127264E-2	4.105750844E-2	1.276989866E-1
1.060356988E2	-1.121390760E-1	-4.326665401E-2	4.617690295E-2	1.287613377E-1
1.060456548E2	-1.022520885E-1	-1.992532238E-2	1.356317662E-2	1.050545945E-1
1.060556108E2	-7.527533174E-2	6.264146417E-2	-3.221336752E-2	1.030923355E-1
1.060655668E2	-4.054885358E-2	2.132751793E-1	-7.399695367E-2	2.293601115E-1
1.060755228E2	-1.051319018E-2	2.825863659E-1	-8.737507463E-2	2.959729465E-1
1.060854778E2	3.401712514E-3	3.015985787E-1	-7.894301414E-2	3.117776031E-1
1.060954338E2	1.605146192E-2	2.432252765E-1	-1.915397868E-2	2.445057452E-1
1.061053898E2	3.919691779E-3	8.224007487E-2	1.128638312E-1	1.397033940E-1
1.061153458E2	-1.160946675E-2	2.769747004E-2	1.755048484E-1	1.780558378E-1
1.061253018E2	-9.049369954E-3	9.025539458E-2	1.548632234E-1	1.794729654E-1
1.061352578E2	-3.871722147E-4	1.974050105E-1	9.882311523E-2	2.207598155E-1
1.061452138E2	2.492190152E-2	3.043705225E-1	5.751853436E-2	3.107585847E-1
1.061551688E2	6.876099855E-2	3.849708140E-1	3.474451229E-2	3.926038508E-1
1.061651248E2	1.225716993E-1	4.063951075E-1	3.825467452E-2	4.261974015E-1
1.061750808E2	1.739352942E-1	3.678841889E-1	5.789575353E-2	4.110282001E-1
1.061850368E2	1.943480372E-1	2.782886326E-1	1.139080971E-1	3.580373964E-1
1.061949928E2	2.039735019E-1	1.712191552E-1	1.982655972E-1	3.320096921E-1
1.062049488E2	2.254096717E-1	6.901147962E-2	2.713622451E-1	3.594573305E-1
1.062149048E2	2.775239944E-1	-9.611432441E-3	3.201300502E-1	4.237867343E-1
1.062248598E2	3.629859090E-1	-6.740980595E-2	3.557350338E-1	5.126892493E-1
1.062348158E2	4.615279138E-1	-1.220852956E-1	3.875430226E-1	6.149003407E-1
1.062447718E2	5.692985654E-1	-1.793751717E-1	4.223690629E-1	7.312126463E-1
1.062547278E2	6.622533202E-1	-2.635067999E-1	4.612024724E-1	8.489540708E-1
1.062646838E2	7.508692145E-1	-3.547378182E-1	4.851656854E-1	9.617844038E-1
1.062746398E2	8.433895707E-1	-4.311311245E-1	4.823059738E-1	1.062920066E0
1.062845958E2	9.328897595E-1	-4.766968489E-1	4.499357641E-1	1.140160244E0
1.062945508E2	9.932292700E-1	-4.881178141E-1	3.888756037E-1	1.173024986E0
1.063045068E2	1.022574425E0	-4.667907059E-1	3.167008460E-1	1.167840504E0
1.063144628E2	9.616076350E-1	-4.778425694E-1	2.498309910E-1	1.102469178E0
1.063244188E2	3.020127714E-1	-1.398247600E0	-1.065450488E-3	1.430492642E0
1.063343748E2	-1.690114848E-3	-1.297662139E0	-2.429635674E-1	1.320212550E0
1.063443308E2	7.752937824E-2	-8.058314919E-1	-3.697646558E-1	8.900006172E-1
1.063542868E2	1.790743768E-1	-2.553076446E-1	-4.081543982E-1	5.136532280E-1
1.063642418E2	1.658029854E-1	4.616896063E-2	-3.258024454E-1	3.684690439E-1
1.063741978E2	4.397401586E-2	1.273261309E-1	-1.566261947E-1	2.065851460E-1
1.063841538E2	-1.884711236E-1	6.784735620E-2	7.474596053E-2	2.138026819E-1
1.063941098E2	-4.203621447E-1	4.775646329E-2	2.970171273E-1	5.169179687E-1
1.064040658E2	-5.208882689E-1	1.342477947E-1	3.282260001E-1	6.301423381E-1
1.064140218E2	-5.360368490E-1	2.516071796E-1	2.178558111E-1	6.309539054E-1
1.064239778E2	-5.188890100E-1	3.600866795E-1	7.152833045E-2	6.356292342E-1
1.064339328E2	-5.194975734E-1	4.096103013E-1	-5.816734582E-2	6.641097558E-1
1.064438888E2	-5.986244678E-1	4.007390141E-1	-1.726495177E-1	7.407772046E-1
1.064538448E2	-7.440607548E-1	4.424374402E-1	-2.963294089E-1	9.149800073E-1
1.064638008E2	-9.141789675E-1	5.660648942E-1	-4.606110454E-1	1.169750052E0
1.064737568E2	-1.117741108E0	5.739483833E-1	-5.891661048E-1	1.387760293E0
1.064837128E2	-1.296686649E0	4.347294867E-1	-6.397883296E-1	1.509872544E0
1.064936688E2	-1.364283442E0	2.374893874E-1	-6.080277562E-1	1.512404798E0
1.065036238E2	-1.295098424E0	6.909238547E-2	-5.092887282E-1	1.393351605E0
1.065135798E2	-1.124001503E0	-6.237749383E-2	-3.708397746E-1	1.185239414E0
1.065235358E2	-8.418543339E-1	-9.633614123E-2	-2.021502554E-1	8.711280602E-1
1.065334918E2	-5.136631131E-1	-3.222160786E-2	-4.236910865E-2	5.164137558E-1
1.065434478E2	-2.099299431E-1	7.949583232E-2	8.496686071E-2	2.400198654E-1
1.065534038E2	3.086457029E-3	1.787710190E-1	1.513325572E-1	2.342437754E-1
1.065633588E2	1.892198622E-2	2.308251858E-1	1.784325093E-1	2.923635893E-1
1.065733148E2	-1.291977018E-1	2.816598713E-1	2.207288444E-1	3.804544020E-1
1.065832708E2	-2.986191213E-1	3.522649109E-1	2.970296741E-1	5.490815735E-1
1.065932268E2	-4.508589804E-1	4.134670198E-1	3.929570019E-1	7.270790893E-1
1.066031828E2	-5.604999661E-1	4.476334751E-1	4.816013873E-1	8.639883311E-1
1.066131388E2	-6.234731078E-1	4.385867417E-1	5.591973662E-1	9.453987204E-1
1.066230948E2	-6.178224087E-1	3.921545446E-1	6.254589558E-1	9.626466750E-1
1.066330498E2	-5.594597459E-1	3.290986121E-1	6.857164502E-1	9.441970948E-1
1.066430058E2	-4.707873166E-1	2.741657197E-1	7.177920341E-1	9.011287054E-1
1.066529615E2	-3.676361740E-1	2.081219554E-1	7.235750556E-1	8.378734784E-1
1.066629175E2	-2.570654750E-1	1.378488392E-1	7.044304609E-1	7.624350695E-1
1.066728735E2	-1.546879858E-1	7.762251794E-2	6.602305174E-1	6.825378849E-1
1.066828295E2	-3.107503802E-2	-8.423540741E-2	5.713956356E-1	5.784066340E-1
1.066927855E2	2.362045944E-1	-4.654946029E-1	4.203807712E-1	6.702222232E-1
1.067027405E2	2.972527742E-1	-2.176473141E-1	3.519640267E-1	5.095176554E-1
1.067126965E2	2.374171317E-1	-5.389592424E-2	2.848518193E-1	3.747161913E-1
1.067226525E2	7.999016345E-2	-1.085770503E-1	1.997333318E-1	2.409995974E-1
1.067326085E2	-1.423060149E-1	-1.913140118E-1	1.302168369E-1	2.716771570E-1
1.067425645E2	-3.665765524E-1	-2.158700973E-1	1.141850501E-1	4.404730336E-1
1.067525205E2	-5.575867295E-1	-2.236744910E-1	1.275826097E-1	6.141746992E-1
1.067624765E2	-6.997235417E-1	-2.703352273E-1	1.305967122E-1	7.614129439E-1
1.067724315E2	-7.731479406E-1	-3.522841334E-1	1.050479412E-1	8.560939894E-1
1.067823875E2	-7.650662661E-1	-4.296573699E-1	2.884613536E-2	8.779316297E-1
1.067923435E2	-6.676792502E-1	-4.737172425E-1	-8.128702641E-2	8.226853516E-1
1.068022995E2	-4.613831639E-1	-3.643155992E-1	-2.171184123E-1	6.266902622E-1
1.068122555E2	-2.240299881E-1	-4.914993420E-2	-3.639946580E-1	4.302293140E-1
1.068222115E2	-4.168420285E-2	-7.210349292E-2	-4.857558906E-1	4.928440643E-1
1.068321675E2	3.739304096E-2	-3.135914803E-1	-4.999736845E-1	5.913641359E-1
1.068421225E2	3.413759172E-2	-3.810354769E-1	-3.291383088E-1	5.046636862E-1
1.068520785E2	2.544290014E-2	-3.665979505E-1	-4.942090064E-2	3.707881118E-1
1.068620345E2	1.168833859E-2	-3.210656643E-1	2.156122923E-1	3.869217474E-1
1.068719905E2	-3.157364950E-2	-2.699231207E-1	3.930360973E-1	4.778417732E-1
1.068819465E2	-9.621177614E-2	-1.833179891E-1	4.836172462E-1	5.260682767E-1
1.068919025E2	-1.873158365E-1	-1.109012961E-1	4.898708761E-1	5.360595073E-1
1.069018585E2	-2.816662490E-1	-9.546403587E-2	3.885625303E-1	4.893159490E-1
1.069118135E2	-3.232863843E-1	-1.936713606E-2	2.155082077E-1	3.890153722E-1
1.069217695E2	-3.163556457E-1	1.504783332E-1	1.646500230E-1	3.870842975E-1
1.069317255E2	-2.494306713E-1	1.462657452E-1	2.377817482E-1	3.743654468E-1
1.069416815E2	-1.783607006E-1	1.138452068E-1	3.709754944E-1	4.270785502E-1
1.069516375E2	-1.166094542E-1	5.522662774E-2	5.005717874E-1	5.169331287E-1
1.069615935E2	-6.467027962E-2	3.893579915E-2	5.846325755E-1	5.894857843E-1
1.069715485E2	-1.614189520E-2	7.669462264E-2	6.183881760E-1	6.233350320E-1
1.069815045E2	-1.075447910E-2	1.495145261E-1	6.306965947E-1	6.482657225E-1
1.069914605E2	-5.636696890E-2	1.883402169E-1	6.410408616E-1	6.705092533E-1
1.070014165E2	-1.327167898E-1	2.221759260E-1	6.612094045E-1	7.100519452E-1
1.070113725E2	-2.387313694E-1	2.981570065E-1	6.854463220E-1	7.846826923E-1
1.070213285E2	-3.453994095E-1	4.022744894E-1	7.115281820E-1	8.873544223E-1
1.070312845E2	-4.019332528E-1	3.640690446E-1	7.519773245E-1	9.271280955E-1
1.070412395E2	-4.397980273E-1	3.982385099E-1	7.949070930E-1	9.919140599E-1
1.070511955E2	-4.758607149E-1	4.115537703E-1	8.510617018E-1	1.058360027E0
1.070611515E2	-5.091051459E-1	3.926213980E-1	9.151614308E-1	1.118418551E0
1.070711075E2	-5.257014632E-1	4.143200517E-1	9.658272266E-1	1.175093769E0
1.070810635E2	-5.170727372E-1	4.579203427E-1	9.904671311E-1	1.207509997E0
1.070910195E2	-4.784249365E-1	5.062993169E-1	1.023704648E0	1.238224788E0
1.071009755E2	-3.827605844E-1	6.007943749E-1	1.041437864E0	1.261765577E0
1.071109305E2	-2.791242003E-1	7.040358186E-1	1.050387383E0	1.294948032E0
1.071208865E2	-2.105062604E-1	7.331869602E-1	1.066076040E0	1.310875329E0
1.071308425E2	-1.571391821E-1	7.195973396E-1	1.081705809E0	1.308663635E0
1.071407985E2	-9.065797180E-2	6.654664874E-1	1.090238810E0	1.280501923E0
1.071507545E2	-1.228620578E-2	5.739211440E-1	1.119972110E0	1.258520543E0
1.071607105E2	7.679587603E-2	4.330186844E-1	1.179777622E0	1.259078244E0
1.071706665E2	1.901631802E-1	2.789702713E-1	1.226042390E0	1.271678571E0
1.071806215E2	2.982088029E-1	1.638452113E-1	1.229211450E0	1.275435036E0
1.071905775E2	4.113721251E-1	9.296410531E-2	1.183394074E0	1.256300476E0
1.072005335E2	5.353173018E-1	1.257394627E-2	1.079044223E0	1.204599167E0
1.072104895E2	6.418117881E-1	-9.914992005E-2	9.257265329E-1	1.130806213E0
1.072204455E2	7.288018465E-1	-2.301018089E-1	7.532764673E-1	1.073091054E0
1.072304015E2	8.080255389E-1	-4.444521666E-1	5.858530998E-1	1.092550619E0
1.072403575E2	9.066916108E-1	-8.568499088E-1	4.559474289E-1	1.328220426E0
1.072503125E2	1.039780974E0	-1.449964404E0	3.769522011E-1	1.823632148E0
1.072602685E2	1.237752318E0	-2.051821947E0	3.566148281E-1	2.422638694E0
1.072702245E2	1.518190145E0	-2.477305412E0	3.348405659E-1	2.924732745E0
1.072801805E2	1.794247389E0	-2.582506895E0	2.782148421E-1	3.156908148E0
1.072901365E2	1.984197021E0	-2.371586084E0	1.712460369E-1	3.096899026E0
1.073000925E2	2.008427143E0	-1.922372103E0	4.645657912E-2	2.780548921E0
1.073100485E2	1.854674220E0	-1.367621303E0	-6.223954260E-2	2.305228460E0
1.073200035E2	1.543626308E0	-8.340094686E-1	-1.343110502E-1	1.759657192E0
1.073299595E2	1.128928542E0	-3.943953514E-1	-1.601567566E-1	1.206514622E0
1.073399155E2	6.798041463E-1	-6.145605072E-2	-1.329668313E-1	6.954068606E-1
1.073498715E2	2.419154793E-1	1.686780751E-1	-5.579641089E-2	3.001476830E-1
1.073598275E2	-1.590443850E-1	3.274756968E-1	5.208896473E-2	3.677617553E-1
1.073697835E2	-4.893549085E-1	3.982894123E-1	1.743427068E-1	6.545976335E-1
1.073797395E2	-7.109037638E-1	4.015194476E-1	2.918123305E-1	8.670389059E-1
1.073896945E2	-8.183593750E-1	3.939377069E-1	3.892880082E-1	9.881518795E-1
1.073996505E2	-7.877531052E-1	4.174298942E-1	5.069708824E-1	1.025583808E0
1.074096065E2	-6.531428099E-1	5.413151383E-1	6.338257790E-1	1.058939435E0
1.074195625E2	-5.545148998E-2	1.593529344E0	8.940706849E-1	1.828051702E0
1.074295185E2	1.126791984E-1	1.599941015E0	9.249370098E-1	1.851490299E0
1.074394745E2	2.198541909E-1	1.693351746E0	1.028494716E0	1.993383400E0
1.074494305E2	2.418582886E-1	1.764840364E0	1.146543860E0	2.118423888E0
1.074593855E2	1.746856123E-1	1.724472404E0	1.233491898E0	2.127398034E0
1.074693415E2	1.602081358E-1	1.677191973E0	1.213121414E0	2.076126953E0
1.074792975E2	2.053708434E-1	1.652322650E0	1.094347000E0	1.992471500E0
1.074892535E2	1.897532642E-1	1.364908218E0	9.097726345E-1	1.651262242E0
1.074992095E2	1.750481427E-1	1.095740676E0	7.234948874E-1	1.324663857E0
1.075091655E2	3.338393569E-1	7.987353802E-1	7.175911665E-1	1.124439419E0
1.075191215E2	4.303703904E-1	9.014940858E-1	7.612300515E-1	1.255938474E0
1.075290765E2	4.911442399E-1	9.393546581E-1	8.226841092E-1	1.341796923E0
1.075390325E2	4.685979486E-1	8.543783426E-1	7.894479036E-1	1.254103019E0
1.075489885E2	3.520769179E-1	7.169821262E-1	6.890544295E-1	1.054901669E0
1.075589445E2	1.962029338E-1	5.817683339E-1	6.023697853E-1	8.601158898E-1
1.075689005E2	5.000392348E-2	4.777084589E-1	5.558094382E-1	7.345950556E-1
1.075788565E2	-8.191166073E-2	3.816138506E-1	5.268022418E-1	6.556365251E-1
1.075888115E2	-1.962297112E-1	2.537059784E-1	5.087023377E-1	6.013741693E-1
1.075987675E2	-2.845378220E-1	1.309320033E-1	4.878787994E-1	5.797677850E-1
1.076087235E2	-3.314501941E-1	2.783864737E-2	4.567696154E-1	5.650422135E-1
1.076186795E2	-3.023439944E-1	-3.581206873E-2	4.873228967E-1	5.746111736E-1
1.076286355E2	-2.000469118E-1	-3.936765343E-2	5.613206625E-1	5.972013607E-1
1.076385915E2	-6.415592134E-2	3.818533570E-2	6.319373846E-1	6.363324290E-1
1.076485469E2	4.817941412E-2	1.333102435E-1	6.573449969E-1	6.724546988E-1
1.076585019E2	9.210279584E-2	2.012669593E-1	6.387732625E-1	6.760344627E-1
1.076684579E2	6.710822880E-2	2.473518997E-1	6.150852442E-1	6.663455067E-1
1.076784139E2	-2.412005700E-2	2.810305059E-1	5.955995321E-1	6.590134483E-1
1.076883699E2	-1.481527835E-1	3.342306018E-1	5.799236298E-1	6.855441334E-1
1.076983259E2	-2.551755309E-1	4.364389181E-1	5.409600139E-1	7.404263754E-1
1.077082819E2	-3.040684760E-1	6.048510671E-1	5.257192850E-1	8.571366391E-1
1.077182379E2	-2.975817025E-1	7.845081687E-1	5.235117078E-1	9.889754520E-1
1.077281929E2	-2.897746563E-1	8.695724607E-1	5.199207067E-1	1.053775667E0
